video_id,author,comment_id,comment_text,like_count,published_at,comment_link
shG0ezBeeJc,@Luceat_LetItShine,UgwFsmrcWqX-XZ8Tm054AaABAg,This is A Battle Of Our Mind Folks. Spiritual Warfare.,0,2017-10-29T06:13:27Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwFsmrcWqX-XZ8Tm054AaABAg
shG0ezBeeJc,@ilin3911,Ugx0nYJITq3kubOAUml4AaABAg,god it killed me when i saw tears in her eyes at the end😞,2,2017-10-29T04:21:16Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugx0nYJITq3kubOAUml4AaABAg
shG0ezBeeJc,@paxdriver,UgwCKDF5kNTE5pSr8914AaABAg,"... ""As a black woman""?",2,2017-10-29T03:40:32Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwCKDF5kNTE5pSr8914AaABAg
FwAeYQHjxd8,@vee5315,UgzZANsEF-4Wc_TWt_54AaABAg,5:36 What is this that you're talking about? Where are people getting mental health treatment for free? I've called treatment centers and if you don't have insurance.. It's like thousands of dollars. Not everybody has thousands of dollars to just spend per day. I see now this video was made 7 years ago was there like a difference 7 years ago? In Canada or in the US?,3,2024-05-13T05:13:54Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzZANsEF-4Wc_TWt_54AaABAg
FwAeYQHjxd8,@Freeridin07,UgwVPH-U4xLlMAYg-nF4AaABAg,"No idea if its for me. My situation is im a truck driver struggling from fear from an undealt with trauma which affects work performance and risk if becoming homeless (of course with no family support or place to live in emergencies)  
Thats basically why i became curious about this because it would seem like a relief from being stuck in a high stress job but struggling to find the time/money for private therapist. 
Not sure if this makes it a good fit. 
I get nervous about this stuff as when I was homeless before, the mental health stuff and halfway-house stuff was typically a negative experience for most as they could force you to take meds or ""hold you"" there. Also the rescue mission shelter (old and run down) and like a halfway house/recovery program that was supposed to be ""christian based"" but was ran by bad people itself, a very undesireable living environment, and was mostly about chores and community service (and the food was terrible).
Anyways, would love someone's opinion from their experience because if its something comfortable then id consider it but if its something that makes you feel trapped in a ""mental institution"" then id keep it last-resort.",0,2023-09-03T22:57:58Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgwVPH-U4xLlMAYg-nF4AaABAg
FwAeYQHjxd8,@bubblethegeek8916,Ugzl90rU4r6pFeVUQ7p4AaABAg,"It breaks me that i think im at this point... Im so scared to do it tho, how it will affect my kids.. Will social work become involved... Luckally in uk free healthcare but im scared and i dont know what to do",0,2023-05-02T01:40:17Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugzl90rU4r6pFeVUQ7p4AaABAg
FwAeYQHjxd8,@hangingwiththegrlz4891,UgxXWkBKAVFO-AEmUvZ4AaABAg,"I need more help, but no one will give it to me.  I found the perfect program, but they won't take me because I don't have a substance abuse problem.",0,2023-04-18T22:10:44Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxXWkBKAVFO-AEmUvZ4AaABAg
FwAeYQHjxd8,@scxipt4320,Ugwth6oGYM7GCG5bz-54AaABAg,"I'm not sure if anyone will reply to this but I think I need further help. I think I need to admit myself. 

I can't stop panicking. There isn't a moment I'm not terrified. I'm not me anymore and I'm not here. I've been dissociating for 3 weeks straight now. I need help but no therapist or psych will see me because I'm too sick or not sick enough. I'm exhausted. I want my life back. I'm ready to throw in the towel. This doesn't seem like a battle I'm going to win.",0,2023-01-13T11:19:18Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugwth6oGYM7GCG5bz-54AaABAg
FwAeYQHjxd8,@hippocampus243,UgxFHVKJMKDWW1G9e4V4AaABAg,I’m terrified of being kept and losing my apartment while I’m away tbh,0,2022-12-01T21:33:05Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxFHVKJMKDWW1G9e4V4AaABAg
FwAeYQHjxd8,@elainebezak7158,UgzqDjPHdVBz_x53vll4AaABAg,"Hi Kati!! Happy Thanksgiving!! I just finished 13 days of a partial hospital program. Now eight days out I feel worse than ever. Any ideas why this would happen?? I notice this video is from 6 years ago, and maybe you won’t get my comment. I’ll look to see if you have something more current. 💙",0,2022-11-24T15:47:32Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzqDjPHdVBz_x53vll4AaABAg
FwAeYQHjxd8,@nikkihitchcock7020,UgxDiKcvzCfxjEZmUJF4AaABAg,"IOP isn’t really like that it’s normally a like 3-6 pm or such. Meet with a therapist, psychiatrist, and do group therapy..",0,2022-07-11T13:08:22Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxDiKcvzCfxjEZmUJF4AaABAg
FwAeYQHjxd8,@MobileMechanic9191,UgxaSl7rtkp2SzZ65Rd4AaABAg,"I feel like I'm in fear and afraid of my reality.  I am coming off opiods and slight benzo withdrawal, I'm afraid of detox but I've done it before in rehab and at home. I feel like I'm losing it. I can't connect with my emotions my reality feels distorted,  I'm scared and constant panic.",0,2022-05-19T17:19:00Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxaSl7rtkp2SzZ65Rd4AaABAg
FwAeYQHjxd8,@ZAMDUDEZAM710,UgzQzV9PB0omPTokkMh4AaABAg,You shoukd do an updated version of this.,1,2022-02-19T21:35:43Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzQzV9PB0omPTokkMh4AaABAg
FwAeYQHjxd8,@tylerpabon6419,UgwtB4ukty4PXNdncoB4AaABAg,Can you do a video on the difference between antidepressants and anti psychotics and how they work? I feel like most people think you just take a pill and be happy but that’s not how they work.,0,2022-01-26T18:57:38Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgwtB4ukty4PXNdncoB4AaABAg
FwAeYQHjxd8,@liasky3231,UgwmZsuS7ROt7CXsVkl4AaABAg,"It all sounds nice and hopeful, but with my 10 year experience of therapy and four therapists I went to, I cannot relate to it... I went into therapy all eager to open up and receive help.  Two of the therapists I saw were downright abusive, and it took me a lot of time to realise it with the first one, as I was new to it... Two just didn't help. I am still seeing one, but I don't feel any relieve or improvement in my life...",1,2021-12-14T14:17:50Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgwmZsuS7ROt7CXsVkl4AaABAg
FwAeYQHjxd8,@sheagaier7582,UgzaBPe-i3U-2T-5zlx4AaABAg,Also what if the root cause of a mental health condition comes from a learning disability? Do you do any referral services to disability specialists?,0,2021-12-02T03:35:26Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzaBPe-i3U-2T-5zlx4AaABAg
FwAeYQHjxd8,@sheagaier7582,UgxraN3yeb_JS_iqMlV4AaABAg,The health system I work at doesn’t have IOP and PHP but we do have case managers that work with our health plan patients.,0,2021-12-02T03:32:27Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxraN3yeb_JS_iqMlV4AaABAg
FwAeYQHjxd8,@samanthakuechenmeister5075,UgyqGrSHlwkAkJe1i9Z4AaABAg,What is the art peace behind you ?,0,2021-11-28T16:24:40Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgyqGrSHlwkAkJe1i9Z4AaABAg
FwAeYQHjxd8,@kylapfisterer,Ugztt6YzuvHX_Z9X5YJ4AaABAg,How do you ask for help,0,2021-10-13T01:06:33Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugztt6YzuvHX_Z9X5YJ4AaABAg
FwAeYQHjxd8,@sash4a._,Ugwbr6NeVrTXtpohBkF4AaABAg,"Hey my parents are strict i have depression, anxiety and i have not been able to express my feelings and i am scared to tell my parents please help me!",0,2021-09-25T04:06:24Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugwbr6NeVrTXtpohBkF4AaABAg
FwAeYQHjxd8,@joeferrell7671,UgxJL5sIiSS0vj2qpLV4AaABAg,How do you get through the shame of feeling depressed? I feel so stupid feeling like this and hate to be a problem with other people especially my husband. I honestly wish every day I could go to sleep and not wake up.,0,2021-09-08T13:09:46Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxJL5sIiSS0vj2qpLV4AaABAg
FwAeYQHjxd8,@blackcatt10,Ugz5vpa0axDXgDgTZH14AaABAg,"i just got out of inpatient, i’m glad to be out, but i’m feeling bad again",0,2021-06-15T07:24:08Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugz5vpa0axDXgDgTZH14AaABAg
FwAeYQHjxd8,@thatonemessyartist1760,Ugwe27QVwGM_SzO1YtZ4AaABAg,"I’m going to tell my parents about my self-harm, but I don’t know if I’ll tell them the extent of how bad it is. I know I should be admitted to a mental hospital, but I don’t want to go. I have so much to do this summer, and I don’t want that to be taken away. I guess it would be if I ended up giving into my urges… I can’t stop thinking about sl*****g my throat, and it’s so bad. I don’t want to feel horrible anymore, I want it to stop.",0,2021-06-12T01:14:35Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugwe27QVwGM_SzO1YtZ4AaABAg
FwAeYQHjxd8,@nontay1200,UgxB5l4q-gLhQcjd0t94AaABAg,I need help finding options because most near me art good,0,2021-04-17T00:27:11Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxB5l4q-gLhQcjd0t94AaABAg
FwAeYQHjxd8,@LisasLifeThenandNow,UgyJYEAdGuN_l8zDOWt4AaABAg,"I know I need more help. But, I’ve tried getting help before and all they did was give me so many meds that I was a zombie. That didn’t help with my depression, anxiety or feeling of worthlessness. What kind of places help better than that???",0,2021-04-08T02:41:39Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgyJYEAdGuN_l8zDOWt4AaABAg
FwAeYQHjxd8,@LisasLifeThenandNow,UgzJQSALeKmLPbhlsWp4AaABAg,"I know I need more help. But, I’ve tried getting help before and all they did was give me so many meds that I was a zombie. That didn’t help with my depression, anxiety or feeling of worthlessness. What kind of places help better than that???",0,2021-04-08T02:40:57Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzJQSALeKmLPbhlsWp4AaABAg
FwAeYQHjxd8,@Larryfairy,Ugz0NiN8NqqiooLctwN4AaABAg,I live in a small town and I’ve been having homicidal thoughts all my life and recently suicidal thoughts. I’ve noticed these thoughts change on my mood and I don’t feel a whole lot of empathy. I’m really concerned,0,2021-04-03T01:08:30Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugz0NiN8NqqiooLctwN4AaABAg
FwAeYQHjxd8,@ThickVanillaMilkshake,UgzHkF4eXH7bj4Ml6v54AaABAg,I've manipulated people so much into believing I'm better but I'm not  I'm getting worse I don't want to be seen as stupid or incompetent I need help,0,2021-02-17T16:13:15Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzHkF4eXH7bj4Ml6v54AaABAg
FwAeYQHjxd8,@ariamembreno6119,UgxNWcWikRwmISK3-LF4AaABAg,"I am confident that if I had already been hospitalized I wouldn't be suffering so much now. Everything is getting worse and Ive had a major mental breakdown. RIght now, I don't know what to do! I live out of state and i have no one to take care of my pets if I were to be hospitalized also with COVID its not a good idea to be hospitalized! I need a lot of help ... i need medication and i need to talk to a therapist at least daily. Idk what other options i have :( i can't be away from my pets and I'm hesitant to do an outpatient intensive because of the covid risks with being around other people... I'm screwed",0,2021-01-21T07:38:46Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxNWcWikRwmISK3-LF4AaABAg
FwAeYQHjxd8,@Alreadygone-qg5qw,Ugz4S_iITPJBXQ4gmjl4AaABAg,Can you please contact me?,0,2020-12-12T04:39:46Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugz4S_iITPJBXQ4gmjl4AaABAg
FwAeYQHjxd8,@percyensinger6576,UgyZpB0vkgahigC2dEx4AaABAg,i have a therapist but i haven’t had a session with her yet. my first one is on the 23rd. i’m having super bad mood swings where i get super depressed and think of self harm and suicide a lot. they’re so bad that i have them like every day. i feel like just normal therapy might not help me at this point and at this point i don’t trust myself and i feel like i might have to go to a psych ward but i’m too scared to ask about it and i’m sure it’s pretty expensive because i’m in america,0,2020-11-12T16:39:22Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgyZpB0vkgahigC2dEx4AaABAg
FwAeYQHjxd8,@moistmikutoy9110,UgyoBwcvAjabMUnYPth4AaABAg,I'm at the brink of breaking. I never told anyone how I feel inside or mental baggage since before I was 12. I'm all by myself and everyone doesn't have a clue how much I just want to dissapear. Like they would care.,24,2020-10-21T19:45:32Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgyoBwcvAjabMUnYPth4AaABAg
FwAeYQHjxd8,@WrenFairX,UgyloEhhGJY9gsWAJp14AaABAg,"I think I’m going insane but when I think I’m going insane I convince myself I’m being insane but that in turn is driving me insane— it’s 3:46am and if my dad doesn’t realize that he needs to do something about my mom I’m going to end up in the woods wandering aimlessly and tearing my own heart and lungs from myself because that sounds lovely

Was hoping this video would tell me if this is the point I should go to inpatient but still no clue because I’m convincing myself I’m just being dramatic and insane because I know I can’t be a financial burden on my dad right now",0,2020-10-05T07:50:14Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgyloEhhGJY9gsWAJp14AaABAg
FwAeYQHjxd8,@jessicathomas9405,UgyQHaxjlWKkI8RhEt54AaABAg,I love your videos. I live in a group home have been struggling since December I didn't tell anyone at my mental health day program or group home workers. I did not want to go in the hospital my group home sent me to the hospital in August I wanted to go home so bad so I acted like I was better. A week later I was sent back to the hospital. Am dealing with bad anxiety now and depression but atleast im not hearing things or seeing things. Will it ever get better?,0,2020-09-24T20:34:54Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgyQHaxjlWKkI8RhEt54AaABAg
FwAeYQHjxd8,@the_queer_forest_fairy5170,UgwjZybrHxgp-UzzjSJ4AaABAg,"Im sucidal im cutting im angry at everyone im numb im getting worse (this includes my deppression dysphoria and anxiety) im only 12 and im on meds and going to therapy but its not helping but i just hide because my family has finnaly ""fixed"" me im not putting that stress on them...",0,2020-09-07T05:13:22Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgwjZybrHxgp-UzzjSJ4AaABAg
FwAeYQHjxd8,@respectfulhorsemanship,UgzTVPa7JG6hF5GJ--J4AaABAg,What if you feel like you need more care but you can’t afford it? I don’t have insurance but I don’t qualify for Medicaid despite being permanently disabled and only able to work a few hours a day (my state is stupid). There’s no way I could pay for anything more. As it is I can only afford to see my therapist every other week and I haven’t been able to afford to go to my gp at all.,1,2020-08-08T06:54:16Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzTVPa7JG6hF5GJ--J4AaABAg
FwAeYQHjxd8,@jessnoll8269,UgxEpCJPEJLb_msC_3t4AaABAg,I'm thinking about checking myself into a mental hospital when the quarter is over. I cant control my anger...no matter what I do. Grounding techniques I was given I cant even stop to think about those when I am angry. Cant even get a referral to see a psychiatrist at my doctors office... I need more support to get better. My anger is ruining my relationship.,0,2020-06-03T05:48:38Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxEpCJPEJLb_msC_3t4AaABAg
FwAeYQHjxd8,@kayleighannaoconnor6904,Ugym_lG2ny-3qHcKb-d4AaABAg,I'm tired of waking up and have to double-check that I'm actually awake. It's gotten to the point where I can't tell the difference.,4,2020-05-08T23:31:58Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugym_lG2ny-3qHcKb-d4AaABAg
FwAeYQHjxd8,@Cherubim372,UgwIDH-6oVr2xXWlzvd4AaABAg,Ive been meeting with a counseler at my school i have not told her but i am almost worse i feel like im being taken advantage of and im even more suicidal but also homicidal than i was before because i feel weak and pathetic. I dont know what to do i only meet with this counsler once a week but alot of times the meetings dont even happen i just dont know what to do anymore. Its just so confusing and stressful.,0,2020-03-19T10:54:12Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgwIDH-6oVr2xXWlzvd4AaABAg
FwAeYQHjxd8,@XanCakes1,UgzsoCBISX4KAwQDSod4AaABAg,Found this channel way too late.,0,2020-01-30T15:21:24Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzsoCBISX4KAwQDSod4AaABAg
FwAeYQHjxd8,@KS-ne5mq,UgyAhojU7dEI8MYHDXF4AaABAg,"Vitamin D is helpful. It’s not a cure all, but it’s helping me some.",0,2020-01-21T07:29:55Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgyAhojU7dEI8MYHDXF4AaABAg
FwAeYQHjxd8,@maddox880,UgzWGF2sZVdV2CsnnZ14AaABAg,How do you tell people you are depressed my parents don’t know and I need therapy but how do I tell them I am overwhelmed with dippreshion and I’m stuck help please also my parents will not bilive me becausei am very young like middle school what should I do,2,2020-01-20T04:34:03Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzWGF2sZVdV2CsnnZ14AaABAg
FwAeYQHjxd8,@sofiaoriana9070,Ugyk47czupKPI3bAW2p4AaABAg,What if you can't afford the care you need?,0,2020-01-07T07:00:48Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugyk47czupKPI3bAW2p4AaABAg
FwAeYQHjxd8,@sofiaoriana9070,UgxbbWjalCD_vWr_4j14AaABAg,What if outpatient doesn't work?,0,2020-01-07T07:00:23Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxbbWjalCD_vWr_4j14AaABAg
FwAeYQHjxd8,@Boringpotsnpans,UgzChYJq9lqiGEODwP54AaABAg,Anyone else find that artwork very soothing and satisfying.,14,2019-12-25T01:17:04Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzChYJq9lqiGEODwP54AaABAg
FwAeYQHjxd8,@ChanReels,Ugwp97Ak7BrqLfM7D0N4AaABAg,Anyine can help me now?,0,2019-12-10T05:44:52Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugwp97Ak7BrqLfM7D0N4AaABAg
FwAeYQHjxd8,@healthylifestylerecovery,Ugw9w6dpHToDxg3CvDl4AaABAg,If you went to a impatient unit are you able to go back to your therapist after??,0,2019-10-20T21:12:42Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugw9w6dpHToDxg3CvDl4AaABAg
FwAeYQHjxd8,@eddietavaresjr.4773,Ugz27n8L0y4_k0Nx-Nx4AaABAg,"I have depression but i do not have suicide / suicidal thoughts it's just I'm very sad and keep myself isolated in my room for hours. But should i try to get some help, go to an emergency room,seek counseling,or just go to a new doctor because the doctor i have now doesn't seem to care about my depression I've asked her for help with some counseling and she said she has a list of counselors in the area and i said okay but four of them do not take my insurance. 🤔 I go to my doctor a second time for help with my depression but she says i have more counselors and i said are you sure about that, she says yes i am a week goes by still no counselors call me no referrals ( doctor referrals) nothing so I'm getting mad at this stuck up snob who doesn't want to help me . She is selfish and not very professional,lazy and obnoxious,looks away type of bitch that i can not stand and you know what i fired her and complained about her. I was told that a manager will call me about the situation, the manager never called. What kind of place is this I'm dealing with amateurs and it's a waste of my time. 😠 It's true what they say don't be too nice to people because they take advantage of you, same thing with family and that just hurts I have a good ❤️ heart and I'd take the shirt off my back and even take off my pants and socks and sneakers off and give my winter coat and some money to a homeless person. Because they need it more than me , I'm not selfish like other people are this world has become evil with bad people with attitudes. Bad people are everywhere and i don't trust them they ruin society. If their is nice, good people out there who can give me advice  i would really appreciate it and please no haters with stupid comments your just a wasted space and don't have anything better to do and be negative get a life you losers. 🙄",0,2019-10-02T05:05:54Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugz27n8L0y4_k0Nx-Nx4AaABAg
FwAeYQHjxd8,@westcoastorbust2462,Ugz-3-wFT6n1lqQ_gyx4AaABAg,The question is how do you get help,0,2019-09-09T01:14:58Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugz-3-wFT6n1lqQ_gyx4AaABAg
FwAeYQHjxd8,@soggyasscereal6506,UgzdM7wElIpdTmRSNtN4AaABAg,"I don't know if I can take up things about myself down here but.. I have been in and out with curators and such. Either I have been not ill enough for them or I have been too ill. I always get really confused. Now I'm going into therapy (DBT) but there I get help with some stuff but I can't talk about my depression and anxiety so much and that sucks.. My curator left me and now I have no one to talk to about my depression and so, what is your tip for me?",0,2019-08-31T17:06:10Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzdM7wElIpdTmRSNtN4AaABAg
FwAeYQHjxd8,@medicalcivillibertiesproje3760,UgwlwdoG1L3_nom5IHJ4AaABAg,Throwing someone in a psych ward is not going to help them. You are so disgusting.,0,2019-08-16T15:38:43Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgwlwdoG1L3_nom5IHJ4AaABAg
FwAeYQHjxd8,@tenoriosteve3,UgwCV4zQBVm24_mv7x54AaABAg,what is PHP,0,2019-07-26T01:34:17Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgwCV4zQBVm24_mv7x54AaABAg
FwAeYQHjxd8,@alicethorpe4798,Ugxdavab5nMrh60vKVh4AaABAg,I self harm but I had congestive behavior therapy in group but it didn't seem to stop me . What should I do as I dont want everyone to be disappointed because I think they think I'm doing better,0,2019-04-25T20:18:11Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugxdavab5nMrh60vKVh4AaABAg
FwAeYQHjxd8,@jamieh186,UgxGa7-nkj0J0tO9iiF4AaABAg,Lol. She had too much caffeine this day,0,2019-03-28T04:17:03Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxGa7-nkj0J0tO9iiF4AaABAg
FwAeYQHjxd8,@benjames863,UgyZcdfA0ILpIlJuJYB4AaABAg,Thanks for this,0,2019-03-10T02:30:54Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgyZcdfA0ILpIlJuJYB4AaABAg
FwAeYQHjxd8,@priyabhattacharya1818,UgzJT8Wx7qTXJwTQrXV4AaABAg,"Living in India with anxiety, long term depression and ptsd, etc. is like.... People don't understand mental illness here. They make fun of me. They think I'm creating it like a daydream. Therefore I have no one to share. Though there are mental health services across the country but absence of care and pamper is making it worse. There is no such things like getting admitted when I feel like severely bad. And hospital bills can make you bankrupt.. I'm just trapped. I need help.",0,2019-02-19T20:52:59Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzJT8Wx7qTXJwTQrXV4AaABAg
FwAeYQHjxd8,@HeartMyKPop,UgyoI7rZxvRsqC8iydR4AaABAg,I have questions: What happens if a single parent is admitted? Does the child go straight to foster care? Is it really true that once you are admitted you cannot voluntarily leave? So it’s possible you could be trapped there forever (against your will)? Do they force patients to take medications even if the patient refuses? Do inpatients usually have to share rooms? I’d be terrified to have to share a room with a mentally ill stranger.,0,2019-01-25T06:08:20Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgyoI7rZxvRsqC8iydR4AaABAg
FwAeYQHjxd8,@arianasworld7725,UgzPVgHpgLSQR8wWQBx4AaABAg,I’m getting really close to ending my life. I’m suffering I don’t have the motivation to get myself help I get so frustrated and cry and cry. I don’t have money therapy I can’t get help I’m walking to the end of me rope. I might put myself back in the hospital because I don’t want to die I’m just so tired of fighting.,0,2019-01-17T07:50:34Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzPVgHpgLSQR8wWQBx4AaABAg
FwAeYQHjxd8,@trashcanman9357,Ugy4ZKVgDLv9av1Zp-h4AaABAg,"I know this is an old video so it’s pretty unlikely that anyone will see this but I’ve been planning on getting help for a while, but right now I’m not in that bad of a place. I feel like I should hit rock bottom before I tell someone about my struggles, even though that doesn’t really make sense. I can’t just make myself go get help. I need some reason to go do it despite not feeling all that horrible right now. Help",0,2019-01-15T02:13:39Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugy4ZKVgDLv9av1Zp-h4AaABAg
FwAeYQHjxd8,@beetlejuice2960,UgxS7L3gZK3UA18A51Z4AaABAg,"I always feel like I want something bad to happen to me, I want something horrible to happen... I don’t know why.?\?",0,2019-01-07T07:04:48Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgxS7L3gZK3UA18A51Z4AaABAg
FwAeYQHjxd8,@laurabeth1418,Ugy_kZmfbl2R4jCyvWx4AaABAg,"Can you do a video on what inpatient is like? Like the whole process and what it’s like day to day. I love your videos, they help me so much and give me a place so zone out.",4,2018-12-07T21:57:17Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugy_kZmfbl2R4jCyvWx4AaABAg
FwAeYQHjxd8,@isabelworthing7912,Ugz_HITVqvBoxGNdsxp4AaABAg,"#KatiFAQ hi Kati I am wondering if you can help/give me advice I am supper depressed, suicidal, and I self harm I have reached out for help to many people and no one can or has helped my I just feel like I’m struggling so much what should I do",0,2018-12-04T11:52:59Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugz_HITVqvBoxGNdsxp4AaABAg
FwAeYQHjxd8,@hellokleaning,UgzuwB7hsmu56tK-eF94AaABAg,"Ik this is a really late comment, but if anyone sees this, do you know if you have to be 
Talking to a therapist first and then be an inpatient or can you just go straight to being an impatient",0,2018-12-03T09:19:11Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzuwB7hsmu56tK-eF94AaABAg
FwAeYQHjxd8,@babymeeks7715,UgzysnOAMvF83uXVkg94AaABAg,"I need help hopefully you will see this.
I think i have anger issues. I get triggeref and when i do. I become this nasty angry person but when i chill i think. Why was i acting so irrational and mean. Everyday its like this for me",1,2018-11-25T05:33:41Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgzysnOAMvF83uXVkg94AaABAg
FwAeYQHjxd8,@imid3440,UgyALq4g7KUgNHschiV4AaABAg,Just putting it out there that inpatient is not glamorous. At all. It is there if you are truly in a crisis and predominantly to keep you safe when you can’t do it yourself. It is not a miracle cure and possibly most importantly- your mental illness is valid whether you’ve been inpatient or not.,0,2018-10-20T21:48:04Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgyALq4g7KUgNHschiV4AaABAg
FwAeYQHjxd8,@danyelPitmon,UgyDXkNATvSINWy-_px4AaABAg,In my life I have had two incidences where I’ve been placed in a six day and then a two week stay in a psychiatric ward the latest one was for two weeks and come to find out now I have borderline personality disorder could you possibly tell people more about that when it comes down to total breakdowns I would greatly appreciate it and the kind of intensive care that need takes to be able to get to the point of being better because I am also still trying to except it and I morning to let people know more about this problem as possible because it is so much and miss understood diagnosis and stigma attached to it and yes you can use my name for people to know who was the one who asked this question thank you,1,2018-10-20T04:05:37Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgyDXkNATvSINWy-_px4AaABAg
FwAeYQHjxd8,@allisonjohnson4707,UgwxYKkGC7ovjYnmLC54AaABAg,"Hi! I’ve been watching your videos over the last few years and there’s something I want your opinion on. Is littlespace/age regression healthy? If so, in moderation or does it matter? I have several friends who regress to a younger age to relieve stress. Is it healthy? Thank you!
Allie❤️",0,2018-10-02T03:28:12Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=UgwxYKkGC7ovjYnmLC54AaABAg
FwAeYQHjxd8,@Aria_charlotte87,Ugz8MiiGpnppf1QtLJt4AaABAg,I visited a psychiatrist once for a diagnosis and prescription (that i didn't get bc it's expensive af) and even with insurance the bill was expensive. It's so discouraging.,0,2018-09-24T17:40:24Z,https://www.youtube.com/watch?v=FwAeYQHjxd8&lc=Ugz8MiiGpnppf1QtLJt4AaABAg
